ENLIGHTEN Version,1.7.2
Measurement ID,20190905-082427-453518-WP-00340
Serial Number,WP-00340
Label,08:24:27 WP-00340
Integration Time,1000
Timestamp,2019-09-05 08:24:27.453518
Note,
Temperature,10.010854111966182
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
571,878.93,1361.45,14123.00
572,879.06,1363.08,14623.00
573,879.19,1364.72,15165.00
574,879.31,1366.35,15303.00
575,879.44,1367.99,15495.00
576,879.57,1369.62,15565.00
577,879.69,1371.25,15107.00
578,879.82,1372.88,14804.00
579,879.95,1374.51,14342.00
580,880.07,1376.14,13851.00
581,880.20,1377.77,13533.00
582,880.32,1379.39,13198.00
583,880.45,1381.02,12986.00
584,880.58,1382.64,12858.00
585,880.70,1384.27,12782.00
586,880.83,1385.89,12829.00
587,880.95,1387.51,12728.00
588,881.08,1389.13,12634.00
589,881.20,1390.75,12643.00
590,881.33,1392.37,12774.00
591,881.46,1393.99,12875.00
592,881.58,1395.60,12839.00
593,881.71,1397.22,12934.00
594,881.83,1398.83,13101.00
595,881.96,1400.45,13228.00
596,882.08,1402.06,13615.00
597,882.21,1403.67,14014.00
598,882.33,1405.28,14695.00
599,882.46,1406.89,15974.00
600,882.58,1408.50,18109.00
601,882.71,1410.11,20842.00
602,882.84,1411.71,24173.00
603,882.96,1413.32,27340.00
604,883.09,1414.92,29391.00
605,883.21,1416.53,30211.00
606,883.34,1418.13,29530.00
607,883.46,1419.73,28099.00
608,883.59,1421.33,26123.00
609,883.71,1422.93,24578.00
610,883.84,1424.53,23911.00
611,883.96,1426.13,24160.00
612,884.09,1427.72,25343.00
613,884.21,1429.32,27726.00
614,884.33,1430.91,31069.00
615,884.46,1432.51,35414.00
616,884.58,1434.10,40505.00
617,884.71,1435.69,45578.00
618,884.83,1437.28,49557.00
619,884.96,1438.87,52002.00
620,885.08,1440.46,52175.00
621,885.21,1442.05,50650.00
622,885.33,1443.64,47298.00
623,885.45,1445.22,43716.00
624,885.58,1446.81,40516.00
625,885.70,1448.39,37828.00
626,885.83,1449.97,36173.00
627,885.95,1451.55,35186.00
628,886.08,1453.14,34969.00
629,886.20,1454.72,35138.00
630,886.32,1456.29,35511.00
631,886.45,1457.87,35857.00
632,886.57,1459.45,36181.00
633,886.70,1461.02,36236.00
634,886.82,1462.60,35876.00
635,886.94,1464.17,34769.00
636,887.07,1465.75,33187.00
637,887.19,1467.32,31256.00
638,887.31,1468.89,28961.00
639,887.44,1470.46,26661.00
640,887.56,1472.03,24554.00
641,887.68,1473.59,22507.00
642,887.81,1475.16,20701.00
643,887.93,1476.73,19368.00
644,888.06,1478.29,18022.00
645,888.18,1479.86,17003.00
646,888.30,1481.42,16370.00
647,888.43,1482.98,15535.00
648,888.55,1484.54,14897.00
649,888.67,1486.10,14363.00
650,888.79,1487.66,13992.00
651,888.92,1489.22,13621.00
652,889.04,1490.77,13417.00
653,889.16,1492.33,13282.00
654,889.29,1493.88,13124.00
655,889.41,1495.44,12833.00
656,889.53,1496.99,12603.00
657,889.66,1498.54,12460.00
658,889.78,1500.09,12322.00
659,889.90,1501.64,12295.00
